inputAddr,outputAddr1,outputAddr2,inputBTC,outputBTC1,outputBTC2,peeling ratio,TxTime,Fee,Address Type,,,,,,,,,,,,
12PYDxsD7HtKMzz9JxfUUR7UwzTh1hqz4r,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,149gidHzqzC5Facfymj5PFVJjzipzjEwDe,3.93130562,0.16389221,3.76734666,22.986734146790745 : 1,2016-02-27 21:09,6675,P2PKH,,,,,,,,,,,,
1A5dnCokfu7NQKP7fbMConFZehEGm7DQti,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,19ZJzFsLSzxCYwoRn8Qu7VeSAzfetcGNZh,3.85997272,0.81280045,3.04709901,3.748889422981988 : 1,2016-02-29 15:22,7326,P2PKH,,,,,,,,,,,,
16sAV88m9j8zF42S9vDfEPXscL3F4sfx5U,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1CJTMDTLVAcLHM3fHmryN8eBtPovrdLJBF,3.86882587,3.07396195,0.79479099,3.867635628330412 : 1,2016-02-29 17:29,7293,P2PKH,,,,,,,,,,,,
1JB5BtxWfNFX1AR6LH1aZbAe5ARswXk5wd,1G7o5DLRj6Bmwf4XHqY2pVvLeouqERJPuU,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,6.75693062,6.59414613,0.16271123,40.52668110246601 : 1,2016-02-29 17:29,7326,P2PKH,,,,,,,,,,,,
1DjCvELUET1QMHamGBGkXPkKMqDELV92CC,1BTJC5PNkM66NrcwtagbrZewK2eeJZZutF,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,6.77197458,6.60884138,0.16305994,40.53013499207715 : 1,2016-02-29 17:29,7326,P2PKH,,,,,,,,,,,,
141C9q6p46Z9WfMVjSNS85J7vgMhJuLspw,1MigryYaAfyocdDtd4tkWjE1ivQAHUot1y,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,6.79909654,3.61168454,3.18732439,1.133139931201041 : 1,2016-03-01 15:58,8761,P2PKH,,,,,,,,,,,,
1C22jMDmZ32fu3MhzgDcePeRRLSTtdejMf,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1FTHmKN38rRghuCRzCc9ZpKobHhe9qypky,6.75489856,3.07396195,3.68086335,1.197432957815239 : 1,2016-02-29 17:29,7326,P2PKH,,,,,,,,,,,,
1MXFzeLzSmiut3H4BDGB9xYWiDz6pcarH2,16jYi2Tg3NAWLVqoyRkhqSdxhFZTxt2gSs,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,3.87771973,2.87763212,1,2.87763212 : 1,2016-03-01 15:58,8761,P2PKH,,,,,,,,,,,,
1AJo3fNAHRmuxHntAHSUtUA1fY1BGsNu9t,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,17k4Xg3zRzeGXNRWo1mwsVz6UCP57H8nFZ,3.89644874,3.06910182,0.82725918,3.7099640526201236 : 1,2016-03-02 12:31,8774,P2PKH,,,,,,,,,,,,
15uSU7csLvnsZF24G7ksSZnS9uVyRCcXV9,1CvikF75q3CYWpRHHsvkdK4Bp4xjNdEomM,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,4.01891606,3.84966026,0.16915567,22.75809176245762 : 1,2016-03-03 17:16,10013,P2PKH,,,,,,,,,,,,
1AWUZR24kiNkyEF9XTzDyJueuzhs6osbko,19hgtMczEJpEdGqrirb5pv9uXvUfXRvjxU,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,3.18315327,3.01505853,0.16799462,17.947351706858232 : 1,2016-03-04 10:06,10012,P2PKH,,,,,,,,,,,,
1Cb4U7gF4DJtfCQPKh5ZRfjWV8b41XsVeB,15miMGfHauoHkdjpYmf5Jo5DapT7WEhU9V,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,3.16871114,0.02098174,3.14762972,150.0175733757067 : 1,2016-03-03 18:52,9968,P2PKH,,,,,,,,,,,,
1ALtEkkwdsq3kRJxhQNeDgaUKwQ3zjfhEq,1KJPq9dWxMHL3B7EoPdSKR2s79sC9JqLSD,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,6.14477334,2.13867599,4.00599722,1.8731202102287596 : 1,2016-03-04 18:00,10013,P2PKH,,,,,,,,,,,,
132nGaHqLXpCBzs8mXEPT9VYV4tvpwWgFx,174BuupBtzypZ8jh5DJ3JNGo7Lzipyk9Sa,1MuEVaFjYfu3K35SyKJvQczFNmro79aA1P,4.01775575,3.51489452,0.50276109,6.991182471976898 : 1,2016-03-05 14:57,10014,P2PKH,,,,,,,,,,,,
1MrVrRqyGMWWS9DF8bj7cAe8hAf1qYuWvW,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1ESqvm2Wu1C9E2qrk6YNJb4zfhBs65NgN6,3.99717555,0.1676727,3.82940316,22.838560839063245 : 1,2016-03-04 18:00,9969,P2PKH,,,,,,,,,,,,
1G1X16kTG3Ey3HUXZpb2PTLgYzEvh3fWxE,12wMmi5mdtJnJqGn5K9jvvK3FZXX5U65xq,1Ey2vM5c47sbm8x4jdQtLM1DRWW3KJb2yW,4.00599722,1.01022089,2.99567619,2.9653674950237865 : 1,2016-03-05 14:57,10014,P2PKH,,,,,,,,,,,,
13ysmhLnTfahm4RFQXTNKU6jo91zCQwCwK,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,13Q9UpHW4EYQ8n9BBG9QDfKHVFsH4iGmWN,3.99354314,0.16782949,3.82561352,22.79464425471352 : 1,2016-03-04 14:40,10013,P2PKH,,,,,,,,,,,,
1JF7KrpL1Lq31Gt56ZsvQm6Jaw8AKEynXu,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,14nJ9fmpY4cdstWacFdiBdfYqiGskEhy32,6.4081536,4.15977083,2.24828262,1.8501992556434033 : 1,2016-03-07 15:27,10015,P2PKH,,,,,,,,,,,,
16dtM67GN1kh2PXAFCmts8rUqMj5anpn8V,1E8u2fJaEwhAhk4zGDxmCivZJoUDh8t34P,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,4.14521174,0.84975055,3.29536149,3.8780339594955247 : 1,2016-03-05 21:51,9970,P2PKH,,,,,,,,,,,,
19JrRvwxquknvYPzL8kypCeEURQnSsra33,1MLnEdQ8dTZw5Pbz6ezFVxveMtdxv7ZocE,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,7.26299032,7.08916271,0.17372745,40.80623246355138 : 1,2016-03-07 17:41,10016,P2PKH,,,,,,,,,,,,
1DdjXc4PhFkDVRuXahFJk1Y3cd21MQaD2Y,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,14F8J2FMAeYQXmbAVtcCSQZw1JQCrrwqwo,7.25739424,0.17372745,7.08356663,40.77402062828873 : 1,2016-03-07 17:41,10016,P2PKH,,,,,,,,,,,,
1Jr2f4PSvM9ayMZ6XxUy7tLddSAHyNN8vP,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,137psCKmHtvTNb4eo3gPDp7WxTB8xCVuYU,7.239401,6.37983765,0.85946319,7.423049322217045 : 1,2016-03-07 17:18,10016,P2PKH,,,,,,,,,,,,
17mrGtuKu5KUz5HuNJrXuuNwMhj7iW7hBB,13vs52TfC6PRP84kw6tCYaNR3sr293Karb,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,4.16091095,0.88361232,3.27719847,3.708864618365665 : 1,2016-03-07 17:06,10016,P2PKH,,,,,,,,,,,,
1QyrYSUoRiu5QdpzEbTzTVXjWPGKtrTPh,15r4UjZaepUPi8Q8hJrjchH88VH1StLT8C,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,4.11660011,0.01031462,4.10617424,398.0926335628457 : 1,2016-03-09 15:26,11125,P2PKH,,,,,,,,,,,,
1KCDW7SG5DvrrRYz8wZqUF8bEWeksJYprh,15bnY8A6Ki9RpNqyVrkceiMGeYSt4YK2XU,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,3.25393186,3.08128488,0.17257957,17.854285301556843 : 1,2016-03-09 16:06,6741,P2PKH,,,,,,,,,,,,
1HxJSzzC4YPYxJMhQ9gQrRmuw5N61eVZnU,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1P7mba21MiAZRLAeq81wHbLcmGbfA5fjwd,6.22876878,3.18999976,3.03870165,1.0497903800460304 : 1,2016-03-11 15:12,6737,P2PKH,,,,,,,,,,,,
1LVjHAQgc2zJBP2bnee6WyajrA7Memjukk,1LanSrdW3n7GuGSgJyggHBhz8UduAxUy5g,1MuEVaFjYfu3K35SyKJvQczFNmro79aA1P,7.02922484,6.11229025,0.91686753,6.666492213984282 : 1,2016-03-11 19:25,6706,P2PKH,,,,,,,,,,,,
1HKFNyTm82S1hf3tvDDPmeZtju5aymBrfc,1MuEVaFjYfu3K35SyKJvQczFNmro79aA1P,1XbtX7NgbfHXbGTHPU2pvbLvBV9zc83Sr,6.20291079,1.12316272,5.07968071,4.52265786563856 : 1,2016-03-11 19:25,6736,P2PKH,,,,,,,,,,,,
19gHqoxDJ33RVtJAQhukVshockowtCgNkE,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1FAU7MmijWARkWARcLnM6CzYN6Z5jBQ5LD,6.20291079,6.18797554,0.01486818,416.1891731200456 : 1,2016-03-11 16:35,6707,P2PKH,,,,,,,,,,,,
1A7edEicWEY7z73WvbybYVojtD7GXsUhtr,12wMmi5mdtJnJqGn5K9jvvK3FZXX5U65xq,15zk6YkoVgVVZaKdNQdkaT7KftEHmCZBFf,6.20291079,4.51098823,1.6918555,2.666296400608681 : 1,2016-03-11 19:25,6706,P2PKH,,,,,,,,,,,,
1D83e3mA5f41S7USVnFrDEChbLTi8ihQUR,1Ed9WMp7CGnHg2wrBjLdPUX6oLfko1Fc1c,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,7.07298404,0.87000618,6.20291079,7.129731871559809 : 1,2016-03-11 15:12,6707,P2PKH,,,,,,,,,,,,
1MNMDdNd8kc8mhK8px9mfxwLEWYiDGoirJ,11nZEGzirzjJUXeizWtGWwVd9pZ4aWRQb,18hUy7PJgY1wkx684BNcvqtowSgek8sWcn,4.01620972,0.71974101,3.29640135,4.579982666264911 : 1,2016-03-11 19:25,6736,P2PKH,,,,,,,,,,,,
1LXyR1Up9XVwwMJUZgKnT8ZNETGCiq9YkF,1MuEVaFjYfu3K35SyKJvQczFNmro79aA1P,1FWqaSZaAoJZRgLvkiyxgKjc5qfjhn1Mb4,7.03515239,3.43825323,3.5968318,1.0461218413514004 : 1,2016-03-11 19:25,6736,P2PKH,,,,,,,,,,,,
1C8qLxnT5HxbgQx16XwhMhfTk8xi5CnfbA,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1CjRLc9UaNZDDeRxuHzPuChW8fY288Mq5A,7.05657459,7.03515239,0.02135513,329.43617716211514 : 1,2016-03-11 16:00,6707,P2PKH,,,,,,,,,,,,
1DtpcDhsx5Ag3KfHdwqt8HLs7WXaqKHvJB,1AZAKLCCNsmnYoYv471VdFwVJMgof5YJv2,15DB4Vujs1QyLLQCeKghFPDGNGueYw8aCH,4.0351335,1.44865069,2.58641575,1.7853964160262816 : 1,2016-03-11 19:25,6706,P2PKH,,,,,,,,,,,,
1MCtdh3AwxfNfEmKizAzjKub1YH39daYfq,1At8UZGH8ViXfChJpMARXk2LiWYXPspqCu,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,4.06360871,3.91718665,0.14636645,26.762872570865795 : 1,2016-03-12 22:49,5561,P2PKH,,,,,,,,,,,,
1MyPkDdLwkqEKmYq55jWU8oELA4pe8iSQa,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1QEGoZhX9aKmYm8tR2xE7sKXWTk8VNvzd7,4.07650433,0.07322967,4.0032188,54.666623514758435 : 1,2016-03-12 23:08,5586,P2PKH,,,,,,,,,,,,
1DRHnTX7xah4ddab3UGFqgfazeGSRbm8XN,12c5qsEwJfg7MSNJkXC4o82D3aC8jfkR7c,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,6.17904886,5.17898153,1,5.17898153 : 1,2016-03-12 8:09,6733,P2PKH,,,,,,,,,,,,
14FwM5h7EyVEreLg16BgT6SPzyaVfiA4Mo,1MuEVaFjYfu3K35SyKJvQczFNmro79aA1P,1QDSFWBXUZ6EQpfXeeRyrJcWJjidMQ28zg,6.18380654,1.03147597,5.15226321,4.995039496654488 : 1,2016-03-11 19:25,6736,P2PKH,,,,,,,,,,,,
19NvGFni8KBEFTr8HB91Dc2ikzVNsnt8nF,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1KZ966MzUVtKqaRKTDynGtXcAVEY27rPNn,4.05965723,0.17050714,3.88909952,22.809012690025764 : 1,2016-03-15 17:29,5057,P2PKH,,,,,,,,,,,,
1FT7ZHX7uwBHd23CsnxaGAnLPkXGjm7k7C,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,13oyawYhe4yY2JDX7Yq8bYgBaMr7Kf5MDz,7.08602907,3.20705071,3.87892778,1.2094999832416122 : 1,2016-03-15 12:51,5058,P2PKH,,,,,,,,,,,,
1PUNcQBeJ7tds4RBvspxEpBxHdyQz2os5x,19H6Yu8WQsjHLS1fZtY5JWauMfHL6K36Sj,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,7.09549961,0.01423162,7.08121741,497.5693146669177 : 1,2016-03-15 13:14,5058,P2PKH,,,,,,,,,,,,
1F135gKJNPGiRGfGqgSTb1S9a8unvkfSf9,12jxi8zoYm9BEwcMTz9fZcdLcfdQ99s1vd,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,7.086545,6.91676453,0.16972989,40.75159967404681 : 1,2016-03-15 14:13,5058,P2PKH,,,,,,,,,,,,
16vNw3qcZy116CvU8CU2yp31YBTEY3ZDVP,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1CYzieiBZGPhBgy7xeB69YRZ5FL33PxyqP,3.21870276,0.1455816,3.07307058,21.108921594487214 : 1,2016-03-15 14:13,5058,P2PKH,,,,,,,,,,,,
1214axBwpnd57KRrCqDZfFaojU1JKbUHib,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,18uaKiMcT7t5skyX1FJSTPwABqWZ3R2DBb,7.09412051,4.05089268,3.04317727,1.3311392405346139 : 1,2016-03-15 23:07,5056,P2PKH,,,,,,,,,,,,
1EM2DfN5k67pUZt27xBMjhkppwKhfNFH3,1Bi7QTfh8xonxkR99S53bE7ox1deiYevwc,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,4.06113813,0.01019489,4.05089268,397.3454034325039 : 1,2016-03-15 23:07,5056,P2PKH,,,,,,,,,,,,
14XkZBLTeTjVySpknk1a7cxnTtTq3SecMm,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1CAkB189bFUxBqTj8rzyJwTLtfYvwDvuqt,4.06113813,4.05040142,0.01068615,379.03280601526274 : 1,2016-03-15 23:07,5056,P2PKH,,,,,,,,,,,,
17oGyNvywuwVoy3j2WTxTiTv4LesvWQ9m6,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1HnwkzH7oXeQUexNbEdgV1RS67z6eVHXH5,3.21564472,0.17050298,3.04509114,17.859459934365955 : 1,2016-03-16 19:12,5060,P2PKH,,,,,,,,,,,,
1BTMaW5gDY9WkwvNsSVXkT9YyQJHEdLaGV,14Wb3zXwFfHiJasdkGL1sZKkCqMdptPpXz,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,3.21564472,3.06938838,0.14620596,20.99359273725914 : 1,2016-03-16 19:12,5038,P2PKH,,,,,,,,,,,,
1NhxEKJMve91HU5E9oKW3qMgF9Q1JJ24ER,1B7FtbRUdLBa3Zt337wMKpfTAb4AahHQSC,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,3.21282707,3.06660613,0.14617034,20.979674330647377 : 1,2016-03-16 19:12,5060,P2PKH,,,,,,,,,,,,
1JhBH2b2SdLikyATiGspBCHbtMu4qJaECn,12GkuLJWwMgLGF7gQ5W5uF3vHXniSSUSJP,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,3.21564472,3.06944537,0.14614897,21.00216901973377 : 1,2016-03-16 19:12,5038,P2PKH,,,,,,,,,,,,
198gDm39zuYEyBQ3DgbdjhCJwrStG8wEGk,13wmvM9QUieZjyWJGSW1fU9aq56SKxMh6G,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,3.21282707,3.04258026,0.17019621,17.876897846315146 : 1,2016-03-16 16:18,5060,P2PKH,,,,,,,,,,,,
189cpJoAPnRwa3sp4sRih59ZzFmrKPzRXY,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1KfAycVDG2F9zuHYemAomzvMuMoHomrdbA,6.26078589,3.21564472,3.04509057,1.056009549167531 : 1,2016-03-16 16:18,5060,P2PKH,,,,,,,,,,,,
19ZxSnejtXbwjKKo1SK7Jt7bZZYdRpxDgK,1EqcmeEx62hB1LcVP5ntPFAHP1iVZjcPuD,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,7.11053208,3.0486519,4.06182959,1.3323362992016243 : 1,2016-03-16 14:01,5059,P2PKH,,,,,,,,,,,,
1HppB7DETLSaXqTDXXW7pWjCShTGiCeaR,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1K6ceJ617Bt2Ad1BXRg9ACRJG4eM6nuEUs,7.09946753,3.21564472,3.88377244,1.2077741100702195 : 1,2016-03-16 16:18,5037,P2PKH,,,,,,,,,,,,
1KWqLCKSTNAwZcoTZfGruwrPD4wkeJyS8Y,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,11fJAN9a2n9GYK3Fxi12VzAeJQzQn9zew,7.09912232,3.21564472,3.88342723,1.2076667567927095 : 1,2016-03-16 16:18,5037,P2PKH,,,,,,,,,,,,
1718SinQGdc5qy8S6Jh7jEENKydGLJbNgM,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1P4g3XMTNyHivzQujVVJVsQKjZhUmWQnRp,6.23587218,4.04716204,2.18865445,1.8491553292023781 : 1,2016-03-17 12:15,5569,P2PKH,,,,,,,,,,,,
1CqJsa7wfZiQ5SXN3JmnbwsYzie47gRDUJ,1Ha81i81Aph4UgVToH6aBHh4Ltckf1oSWF,16sdy99JVEPLqSuX2e19mz3DdaFWTiGBt2,7.07366942,3.16269888,3.91091485,1.2365751525481932 : 1,2016-03-18 16:10,5569,P2PKH,,,,,,,,,,,,
1NGVhYcLVWJS8onJNQNUT1xQHE9hNrCW37,1L1Fu6iyHXJr4RdUsphV5eYVNeB98BnhBn,1EyFmCkeS6F2yMoUyxwQSP6sqyzgWnLDBc,4.03298959,2.91087381,1.12206009,2.594222747910052 : 1,2016-03-18 16:10,5569,P2PKH,,,,,,,,,,,,
14ZoJEx9NHBFTfTUcAAjPN6UjmQEPep7pj,1AbxWE1xsGad3KfbS8cBR3jb2DS4q4mKVu,39uMMLDv61C4X4wT8BeqYpiD7hXDBdwANx,3.18491977,1.11301087,2.0718537,1.8614855935773564 : 1,2016-03-18 16:10,5520,P2PKH,,,,,,,,,,,,
1JMFZ5wJviuayBVspHRLmzWNQHr8Kt23Nc,12wMmi5mdtJnJqGn5K9jvvK3FZXX5U65xq,17PerVh5jqUrGAYM66kTVH423efogMzE9y,7.06186514,0.65181914,6.40999031,9.834001361175128 : 1,2016-03-18 16:10,5569,P2PKH,,,,,,,,,,,,
15xtzh52A91ksnzLEtXHc89zyCfzxVJ9bP,1GpDe73d3dRptDFkEdKGufS935MgrmpUfx,1LjFMmjhrPkbpnSJsr8FEg1AXCvBYysjDH,4.02676569,3.46800788,0.55870212,6.207257420107875 : 1,2016-03-18 16:10,5569,P2PKH,,,,,,,,,,,,
1NTv3JFC4Zt8aUMEQJwQRWqW9nCbwUeyLm,18BwRXRbTFrfx7tAeiy15QWrHPJze8N4i7,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,7.06784789,0.01173449,7.05606302,601.3097305464489 : 1,2016-03-17 19:12,5038,P2PKH,,,,,,,,,,,,
1Mk3sFTURR4KqNMLSEUUK2x2VUmd6XHGGP,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1PmAK1bkx3R5vDZySuuX7SQSTp2XRPqZTF,7.07127116,7.06118205,0.01003343,703.76551687708 : 1,2016-03-17 17:59,5568,P2PKH,,,,,,,,,,,,
1M5239FrjtArEvBAatwSYn6wHA1uKZpv4g,1AZJfTncBmGUjrN49tpAUR2PwTRgz1buQM,1CXcizJfKRxxZhutQYNA6xSWAHcxoDu3vQ,7.06118205,6.01356012,1.04756648,5.740504526261665 : 1,2016-03-18 16:10,5545,P2PKH,,,,,,,,,,,,
1AjxGxHvw6ZTGzBkRPqWQW97EMBht25fbU,1FhJg7Pp2XmiVSw9y9JdiJVPDxrXahMcf6,13vhh5eFVTmKsw3pTXdrFkg4UJKC798ore,6.22590179,0.58198138,5.64386472,9.697672320719263 : 1,2016-03-18 16:10,5569,P2PKH,,,,,,,,,,,,
124px25XtNG1L7ce5JTyy2T4JrzwqvkGqJ,1PNMujf8tbvbj73zk3mUUeaeaSoF6qaqw5,1NQSHjybbaowPrkYeCtHd6ibAf6daXjMou,6.20830515,0.65181914,5.55643032,8.524497025355837 : 1,2016-03-18 16:10,5569,P2PKH,,,,,,,,,,,,
1Ly9aJUn9CBxXnt5uoQyLioCetGrg5e39M,13tgBc9t6ubvSqaAorp2nmYMLvNYbDecP2,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,6.22695774,2.18062258,4.04627947,1.8555615754469532 : 1,2016-03-17 12:15,5569,P2PKH,,,,,,,,,,,,
1DPhw7gRS7mPoC9v1NVE6bi8MaKKGMj1Yw,1DViFh45B3mGFBbqkKox7XXbu81z41nYR2,1Az2QvQ6wR1fngbWm5pUK2QLcksufxrhsT,6.22529855,0.4655851,5.759658,12.370795371243625 : 1,2016-03-18 16:10,5545,P2PKH,,,,,,,,,,,,
1Cp7z9R1poky2DemmUZK2ZasWMsWZVBpQg,1NsD2cAoqParmnBaJyJQ7pKpcDg2YRGVuu,16K2F1f9rz3dgJp1MC2s5HxB5A6cimPdh1,4.04275304,1.16396275,2.8787346,2.4732188379739815 : 1,2016-03-18 16:10,5569,P2PKH,,,,,,,,,,,,
1Md2nTmVdjngafQ7E5qXK3gySNp97WzdJi,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,16uwiHLxsD85pam8qpMdpvjNxTzfBEGyDS,4.04275304,4.0317238,0.01097355,367.4037845546792 : 1,2016-03-18 11:31,5569,P2PKH,,,,,,,,,,,,
15WJw6ED3NFax8dqBZRPpsPZZ7z3dEcCVG,17fn6jV8xR7qGgnPcQfUyW9mkT5Mf3DC7v,14ZyHFsuHXKDKtthTTsLC58dSLW717PQ4b,7.07641228,6.16846588,0.90789095,6.794280612666093 : 1,2016-03-18 16:10,5545,P2PKH,,,,,,,,,,,,
1DBc9AYr3pvAhcjhwp2Jv9zAp9LS55Yu8z,1Bk4pbyCoQCTxn4Xq2qf7bB8UcC8CUpiKd,1MQbRmxhwLVGgd9qmon9NYf5waySKgZ49Q,4.05965723,3.7,0.35960151,10.289167028247462 : 1,2016-03-22 10:46,5572,P2PKH,,,,,,,,,,,,
19RgmqVqcAFB6448TTF6WtoB15A6EEQT5M,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1B82PR7uc2cu73Z1kBtaW5irx8f7dxBKMu,4.07103852,4.06074312,0.01023971,396.5681762471788 : 1,2016-03-18 16:10,5569,P2PKH,,,,,,,,,,,,
1CbBQbAMNdfbQVCbQNgA7UdJx1boDU4VS,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1JCBKMne2NA8mZcLXtRQBDxYGanYLix7sZ,4.0750122,4.0612369,0.01371961,296.0169348837175 : 1,2016-03-18 16:28,5569,P2PKH,,,,,,,,,,,,
18fgadDb6eRALnbXJLD2wTX9n3uLuPKtKz,1D1wHMikfok4QA2B16TYKiuRVQ2YNge97V,15c2Snk14fme6e3mzeS4oDtMMfgUEBa7dC,4.0317238,3.16102397,0.87064414,3.6306727683253 : 1,2016-03-18 16:10,5569,P2PKH,,,,,,,,,,,,
1CALUCsobxXsEt4XpRqEFdZmy6k95rMfXr,1JoJDHvPk2Gn5TSSF8NX3kgSq21cjs2JeP,19fCZDpgTMQNym9MWPtZqkXZUoZnk2mHkF,4.0317238,3.04928355,0.98238456,3.103961192142515 : 1,2016-03-18 16:10,5569,P2PKH,,,,,,,,,,,,
1DZ33Xco3fBMtEAzABPuQCRvGWnmpcpP1c,13Qu121NGYJnuwc9UcmEmwhyvC7N1RTwbK,19ZQeSXJLNEk59gGeAtUL41j1Cc5FfzMe3,7.04924919,2.70970529,4.33948845,1.601461408373307 : 1,2016-03-18 16:10,5545,P2PKH,,,,,,,,,,,,
1KK4fwKhMCP1BDjrkExH7KEF2eRzptLk4U,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1MSW3JsaPVzubLTjMppQvZnBhR9UmpJ4RX,7.19498312,7.10776271,0.08716493,81.54383546226677 : 1,2016-03-22 13:31,5548,P2PKH,,,,,,,,,,,,
1DJG29PzLwc6x1AAckAmdD4vBbSUgy5Uee,1921QQkLRW86DU9qTD2W9z3oU2zeQCufKG,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,7.19480583,0.07225034,7.12249976,98.58084764722216 : 1,2016-03-22 13:31,5573,P2PKH,,,,,,,,,,,,
1DjgzUtsxHLRuUajp4owhKhoDUdAADF73f,18dz6Sx2T5bmEdrSpg9dmhBSapKrDyeqzz,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,7.19498312,0.0734699,7.12145749,96.93027335003858 : 1,2016-03-22 13:31,5573,P2PKH,,,,,,,,,,,,
1A7xrxADkErgzc3mtdSZ8Q384Xpjuiqq9b,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,198bFKygVugWST49qbcbniygcG2FfThiqf,4.13904724,0.17038263,3.96860888,23.29233255760872 : 1,2016-03-22 13:31,5573,P2PKH,,,,,,,,,,,,
1HzB44AB4SUuxrhaSneuvAFaVLaNnGV27q,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,15dEeWPBwjjkaBrt6zgHUcmdJPat8EXYv1,7.25739424,0.16963117,7.08771239,41.783077897770795 : 1,2016-03-23 13:01,5068,P2PKH,,,,,,,,,,,,
19FcRBcbUi4JTVs2XJyk9WiaJmBmjjNSA9,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,1HhS9JLdMK84wkp2wNDEVvuW93fbcEdfGZ,6.36262131,6.34346152,0.01910408,332.0474746755667 : 1,2016-03-21 22:14,5571,P2PKH,,,,,,,,,,,,
1Kxc8Wq4Bwo3NJ9mEkgKVpmtsFdzJuqtuH,1MtetMe4SuigcwfjyLyqvC882iFKaJxkqX,16VGZ1HcqzXSa9Ef7ad6KxZRVmpbLKjaP7,7.24856639,0.02114828,7.22721647,341.7401542820504 : 1,2016-03-21 14:49,20164,P2PKH,,,,,,,,,,,,
