inputAddr,TxTime,Fee,Address Type,
136sZUiJuQyoN2wJDA5apmq7t4akinLkPS,2017-08-16 19:18:52,56000,P2PKH,173.25368654,173.25368654,0.0,610
1GmuhZbUpeTdLdHjx1rY7YzKaCfLkYqDX1,2017-08-16 20:13:01,56000,P2PKH,171.25312654,171.25312654,0.0,611
1DrAWamudwwQwtpDdzURCZDjtgeLv4Dkao,2017-08-16 20:13:01,56500,P2PKH,169.73178064,169.73178064,0.0,612
1Mqxj5Yndi2urneEog6HBUDwe4hV4WawVD,2017-08-16 20:13:01,56500,P2PKH,169.70046259,169.70046259,0.0,613
1GXvPi9UbefkxiXHKYSgsHCWzGMpQJ3Jd7,2017-08-16 20:17:32,56500,P2PKH,169.40029819,169.40029819,0.0,614
1LRXZ32kXKSX2oTMApe16xnz14qEruCUnc,2017-08-16 20:34:01,56500,P2PKH,169.39773319,169.39773319,0.0,615
1NRQQdZY7Q63c8RMbiHi2qc3EMLykC2sD4,2017-08-16 20:37:05,56500,P2PKH,165.67636819,165.67636819,0.0,616
1Jk3imQvAG3uJcoM9baK5LpYhBH7Y7ThkX,2017-08-16 20:39:35,56500,P2PKH,164.67580319,164.67580319,0.0,617
1LSTkrDXVZcgm2mvW7EZNuqXXLHCJtqGVg,2017-08-16 21:36:25,56500,P2PKH,163.59223819,163.59223819,0.0,618
149fExppcECdnrj98q6o15a9HDcbbiX93J,2017-08-16 21:36:25,56000,P2PKH,161.59167319,161.59167319,0.0,619
15b5Zo2etm9aKLugoFCi86ZkVv1hFSdtNv,2017-08-16 21:36:25,56500,P2PKH,146.59111319,146.59111319,0.0,620
1QKFp9QM4yYP9qjJeZV8RQ7BJgC9xQoMQy,2017-08-16 21:36:25,56000,P2PKH,142.41684819,142.41684819,0.0,621
1K3eCUiHcCVEp8A6CUvZXY7mS6HSr3Xbqm,2017-08-16 21:40:46,56500,P2PKH,142.41228377,142.41228377,0.0,622
15q5XVVf5ojoUApH8iFs2wLqAAizkUSubs,2017-08-16 21:44:01,56500,P2PKH,142.36149497,142.36149497,0.0,623
17YWGnM1FrJGvUpb1juJSfWRAQMob2VJvq,2017-08-16 21:58:37,56000,P2PKH,142.34255832,142.34255832,0.0,624
1FqBZzzQpM71VACphAezM9ZTFoHsgSf4Pd,2017-08-16 22:03:58,56500,P2PKH,141.82749832,141.82749832,0.0,625
1FQHiqF4su3cDKrVkRzVmmaLkTMEx7YJJY,2017-08-16 22:07:34,56500,P2PKH,141.58354352,141.58354352,0.0,626
167L93t761KeNPfx92hdr33FDLZ6xYGGYi,2017-08-16 22:16:41,56500,P2PKH,141.06789008,141.06789008,0.0,627
1VudMRNr24XUPi4tGAgFBg3WNdHbU3X2W,2017-08-16 22:25:07,56500,P2PKH,139.57342508,139.57342508,0.0,628
1CMsHuLdFZNwcWSktkCvUWro6UhKsqo8qk,2017-08-17 05:45:58,56500,P2PKH,139.15209293,139.15209293,0.0,629
1PmrqRXMQtDWmGZZneYLjAGpGsGfq1G14H,2017-08-17 05:45:58,56500,P2PKH,139.12547793,139.12547793,0.0,630
165x5d3iqmG3wiiYx72Grga94mSCx3SSjp,2017-08-17 05:50:16,56500,P2PKH,137.02711293,137.02711293,0.0,631
14frxsDTynt8eJNkY8BGgwVvphhSnugrbS,2017-08-17 05:50:16,56500,P2PKH,136.90654793,136.90654793,0.0,632
1Eqm4731neW2CCZYeFuzZie94J5soubmTT,2017-08-17 05:50:16,56000,P2PKH,136.65615898,136.65615898,0.0,633
1Be6TRQRSRXoNg9bcBhW53WjGcVSPAVHmk,2017-08-17 05:50:16,56500,P2PKH,136.2913288,136.2913288,0.0,634
1LWTLDuUBzqG1XmiJyKeWhdMKt2xPpvHZR,2017-08-17 05:50:16,56500,P2PKH,134.2907638,134.2907638,0.0,635
1BiaG3Qm796tQCGhnQ5dEqsp91iBRvEFbz,2017-08-17 05:50:16,56500,P2PKH,133.67692085,133.67692085,0.0,636
15JcWUSmJwzBLtahnFRUxgrvNLE2M78vWX,2017-08-17 05:50:16,56000,P2PKH,131.99959918,131.99959918,0.0,637
16MLipHgSvXy9jWr4RdAVHJaDqmvW7HJXL,2017-08-17 05:50:16,56500,P2PKH,131.92313918,131.92313918,0.0,638
1BQpY5YKYS4yduA1eYYUWEhUPfe2wYi11X,2017-08-17 05:50:16,56500,P2PKH,129.91098236,129.91098236,0.0,639
155NheP1maHHP5M4ooFPf2fzYMaLytYP2o,2017-08-17 05:50:16,56500,P2PKH,129.86222536,129.86222536,0.0,640
18o8EXNNY8jS4yoqK7yHxnLSZeHKhCB8vc,2017-08-17 06:32:33,56500,P2PKH,129.11669969,129.11669969,0.0,641
12xX8uemWmiAmurAoVD57KNHvpJncEdDVu,2017-08-17 06:32:33,56500,P2PKH,126.11663469,126.11663469,0.0,642
15rdqb69mqjbdn6WtG2ep8aExrtKsi9Qib,2017-08-17 06:50:54,56000,P2PKH,123.96586969,123.96586969,0.0,643
15ftwVWCTGzMLDxht1ReAxRtTrKa7tdAFR,2017-08-17 06:56:32,56500,P2PKH,113.96530969,113.96530969,0.0,644
14XKg51c7ztuJBiR6BLTajzXP8XHwc8Gpe,2017-08-17 08:13:07,56500,P2PKH,113.15424994,113.15424994,0.0,645
1Jf5CpPMHTUevv8dXj9vkLcC267qFAfmcD,2017-08-17 08:13:07,56500,P2PKH,111.65648494,111.65648494,0.0,646
1AahkEngstsNE7fc8HUUNCXiQoscPZu5Es,2017-08-17 08:13:07,56500,P2PKH,110.16071994,110.16071994,0.0,647
1Bjz84Yoa4FMsT2TdSyFScWcM22Mn8fuZB,2017-08-17 08:13:07,56500,P2PKH,109.16015494,109.16015494,0.0,648
1G1v8DB9T73GkfXPbhTLWmXY976zrgzPgu,2017-08-17 08:32:55,56500,P2PKH,109.15600822,109.15600822,0.0,649
1Q646rFf2wh3ms5jYzrJy8TReYWcCWUcY5,2017-08-17 08:37:11,56500,P2PKH,109.11660232,109.11660232,0.0,650
1KaQWzTEe65A8m2NQa1XNo18NSE7KJndT7,2017-08-17 08:46:02,56500,P2PKH,89.11653732,89.11653732,0.0,651
1GX218YHNyukCV1k9wC6oxMtM69d988Zmn,2017-08-17 08:48:56,56500,P2PKH,89.06128532,89.06128532,0.0,652
15JvPKcns8XvibTBhoz2jai4ojb9GKbwpZ,2017-08-17 08:51:36,56500,P2PKH,89.04306577,89.04306577,0.0,653
14GbAbLSNhbL47CVFQXVWMTgMgTqdSLmf3,2017-08-17 08:54:39,56000,P2PKH,81.04250077,81.04250077,0.0,654
15xCiw2w8axBQaQszKKnyE9iigy3K9CoY9,2017-08-17 09:14:38,56500,P2PKH,81.02358749,81.02358749,0.0,655
1L5UUJe9TBzFytDYWfNtBAxqi3b7a3a9uZ,2017-08-17 09:14:38,56500,P2PKH,79.8551727,79.8551727,0.0,656
14MfX9bNN9Sm6HqFZi6pk4R4sLKVsjMdZd,2017-08-17 09:27:32,56500,P2PKH,79.80612934,79.80612934,0.0,657
14iSTw11hoNs5d3MLk38VYHeN1UwNnGQ7k,2017-08-17 09:48:58,56500,P2PKH,79.70556434,79.70556434,0.0,658
1AMmEvnwMb5v4Uf4hKsCdgKe2grK6D6WVm,2017-08-17 09:58:29,56500,P2PKH,79.63581912,79.63581912,0.0,659
13nbwyudCWi5CQ2wA693NY5w8rFSF1ensu,2017-08-17 10:03:10,56500,P2PKH,79.59050671,79.59050671,0.0,660
1J8kAagVZDzHcTesXN5KJxLfb2GYWV81No,2017-08-17 10:20:31,56500,P2PKH,78.73137985,78.73137985,0.0,661
19ormGsdaH7pXgabKAbHuatmiunWNDuvdK,2017-08-17 10:35:06,56000,P2PKH,78.34390268,78.34390268,0.0,662
1E1vBn19yXDj5exQvmjeJK7yzKU7pLyT6d,2017-08-17 10:47:57,56500,P2PKH,76.34384268,76.34384268,0.0,663
16w8HSzMgAe5r1jeu995ARz7moErgPV3t7,2017-08-17 11:18:00,56500,P2PKH,75.96080515,75.96080515,0.0,664
13Bh3iDL3EK2WdnvBkGkUFYTYForRcAmuX,2017-08-17 11:24:33,56500,P2PKH,74.55160621,74.55160621,0.0,665
1EdFQ1tHakS1dxNLsJEJNjPhxG57kGJF9T,2017-08-17 11:30:19,56500,P2PKH,73.54195801,73.54195801,0.0,666
1PfvbwCNYWghd97P8AhZbQqecDnzgkJcxG,2017-08-17 11:47:21,56500,P2PKH,66.36553545,66.36553545,0.0,667
191HfUKZqv9AQDVPP1ZBTsykFf5dWC9CNX,2017-08-17 11:47:21,56500,P2PKH,65.78659583,65.78659583,0.0,668
15n3a75UnxsxsyXkftnakdE1y7sKfx6Ufc,2017-08-17 11:51:32,56500,P2PKH,64.29177633,64.29177633,0.0,669
1Bs2SJToq5PcDSNs1c84KbnGWbEoDdTH2h,2017-08-17 11:54:37,56500,P2PKH,63.99121133,63.99121133,0.0,670
1FsGr6BVSdopjH9DSkNSSt6oGYSESjmQGK,2017-08-17 12:00:13,56500,P2PKH,63.80094739,63.80094739,0.0,671
1DwZQKvY6TEoYBuHb3B8fhofKMQvdUW89o,2017-08-17 12:10:32,56500,P2PKH,62.70248239,62.70248239,0.0,672
1Gi3uziiZHEpGcEJbwSuC7UhjcUj7pfU5U,2017-08-17 12:16:59,56500,P2PKH,56.98561739,56.98561739,0.0,673
1LQxFt9U9VYChWXPovB9UFEwWUxuY15AgS,2017-08-17 12:19:54,56000,P2PKH,56.98249191,56.98249191,0.0,674
19K24ui6nQPgGBVjKU9kXmqnQ4uKyhvnCJ,2017-08-17 12:31:26,56500,P2PKH,41.98193191,41.98193191,0.0,675
1EMrGrSbVWwDJvbnHaTXz6A5TWv7QPxHrM,2017-08-17 12:34:52,56500,P2PKH,40.93643741,40.93643741,0.0,676
12AGNG5en82Mdy1drAaVuyBc1P9ebtN3nx,2017-08-17 12:44:40,56500,P2PKH,25.93587241,25.93587241,0.0,677
18nj6YYoiUUVhvY2pBtSohy3s65bXE5bi3,2017-08-17 12:51:48,56500,P2PKH,25.90543981,25.90543981,0.0,678
1LzhT3r8np29JRdvwPd8qxgAn6REBaxzKr,2017-08-17 12:56:39,56500,P2PKH,25.70108171,25.70108171,0.0,679
1BCv213PPyMsy1CAj37oeo136tg5opqQpS,2017-08-17 13:10:31,56500,P2PKH,16.34701671,16.34701671,0.0,680
1DFu9tfLgF1xL7MVbmSV5625ZYt8MSQ84D,2017-08-17 13:16:07,56500,P2PKH,16.3382951,16.3382951,0.0,681
1FZSJXQcdMJT26h2GYALoMpBjqUaYC9MUg,2017-08-17 13:30:40,56500,P2PKH,12.36705203,12.36705203,0.0,682
1EhB5wP157zqn6d2hQKyZcjitJXVEzUCUz,2017-08-17 13:39:53,56500,P2PKH,9.70648703,9.70648703,0.0,683
1KZc6vX7hnBFXQrCxYmmQ6aZ9sUtQJMM8R,2017-08-17 13:47:42,56500,P2PKH,7.33927808,7.33927808,0.0,684
1CqjZm4cDASaKDZEG6mD18pjxCYdZhLR9m,2017-08-17 13:53:02,56500,P2PKH,7.29847428,7.29847428,0.0,685
1FgvfMNuaPyREMP3NpkimKoVyRjFaLqhKA,2017-08-17 14:03:37,56500,P2PKH,7.11790928,7.11790928,0.0,686
16RWuJeccHYTRB7UusFe8iwtbQn48Foqiy,2017-08-17 14:06:53,56500,P2PKH,6.99734428,6.99734428,0.0,687
12s61EEVF9ZXsK1YMqVoVWDA7e8V71uLdL,2017-08-17 14:14:55,56500,P2PKH,4.90342478,4.90342478,0.0,688
1AxUBJ1rC74YURdL19rjYDh15zrCaiJw6c,2017-08-17 14:45:51,56000,P2PKH,4.66803478,4.66803478,0.0,689
1L3e6JQkX2RX8kqZMPUnMsWz8LZkxfJ4zG,2017-08-17 14:45:51,56500,P2PKH,4.27019413,4.27019413,0.0,690
1Fh8fb3S8oF3LyaLaADrBjFugix4vrknUd,2017-08-17 14:52:29,56500,P2PKH,4.13822728,4.13822728,0.0,691
1AkqBz72jBdBzPi9VZykLXxdYQLD9gCbBg,2017-08-17 14:57:13,56500,P2PKH,4.09366228,4.09366228,0.0,692
1C8QMxyvyiJXTP5vPZ7zWZ8yJPUuibVVjN,2017-08-17 15:13:22,56500,P2PKH,2.86372588,2.86372588,0.0,693
139P5wPju65oob4ZwUt2c4WminxKqvTAMe,2017-08-17 15:26:06,56500,P2PKH,2.80294208,2.80294208,0.0,694
stop at,695
14pLa356zaqMKCLvmtjCRHVwLRhhxQR8dG,2017-08-15 06:54:07,56500,P2PKH,253.39476987,253.39476987,0.0,696
18Xc3oursGnaoZrRm1YRhqvsr8zJEBvQpc,2017-08-15 07:12:13,56500,P2PKH,249.39420487,249.39420487,0.0,697
1B1uXH8BvQgpmE8nZGVuGb1qZLgEw3g12R,2017-08-15 07:49:37,56500,P2PKH,245.8696619,245.8696619,0.0,698
19dxbA5e7qiQ5ggF577YaRkhe8P1nAENpC,2017-08-15 08:38:40,56500,P2PKH,245.4690969,245.4690969,0.0,699
14zpGqBHeivcp1jCaT6PodgvLhhS6cVNc4,2017-08-15 08:50:49,56500,P2PKH,244.1021019,244.1021019,0.0,700
1FwGBj3FjWLsiDQXAxew4EVnbnbyn7ndKJ,2017-08-15 08:57:04,56500,P2PKH,243.51775428,243.51775428,0.0,701
1CzPRsuQPc2YipmT6grhD8LZsatENuZLDD,2017-08-15 09:05:58,56500,P2PKH,242.32555928,242.32555928,0.0,702
1ArVjt35o89EEyiAiRbAjD9f6wv8yRN3EC,2017-08-15 09:25:02,56500,P2PKH,241.74369905,241.74369905,0.0,703
1JvaU3bU6XgSdQUr3mZAE9JR3rLKQnWQNP,2017-08-15 09:49:19,56500,P2PKH,240.16935821,240.16935821,0.0,704
12g1PREqrrWkr2VbZyh67cA2rNxJ8iHptz,2017-08-15 09:56:20,56500,P2PKH,223.88524918,223.88524918,0.0,705
1GRFhSp32i2enFH4y42N9Ln4rGtrejE1ub,2017-08-15 10:22:10,56500,P2PKH,223.78678418,223.78678418,0.0,706
13n5DTUNLadF34eUJwa67BJuNfJb3ePTEc,2017-08-15 10:22:10,56500,P2PKH,223.21185936,223.21185936,0.0,707
13nRQTicsAmmSimkhYepDQUMFuAXDAG4cd,2017-08-15 10:27:33,56500,P2PKH,222.6376863,222.6376863,0.0,708
1EyeoxwaD68vFr5qJyc1No1vwbMAsRcrXj,2017-08-15 10:39:22,56500,P2PKH,222.52191738,222.52191738,0.0,709
15V6QSBCCKTobfepzF3nngUEp3nGB27hft,2017-08-15 10:50:03,56500,P2PKH,219.77640238,219.77640238,0.0,710
1GoTag5EbqUa2ttiehd3HXdDmbojyErk5s,2017-08-15 11:19:38,56500,P2PKH,215.77583738,215.77583738,0.0,711
19xQ4cbP19K6vwEWQjkTFY1k4KfRAWmefG,2017-08-15 11:19:38,56500,P2PKH,212.97527238,212.97527238,0.0,712
1ETBpzhQjntskzhSkk7xajqXoi8j3WfZax,2017-08-15 11:45:28,56500,P2PKH,212.89941738,212.89941738,0.0,713
1AUzYr6kbA2fFxQd7Sqojw5rcVTu7SyN58,2017-08-15 11:45:28,56500,P2PKH,207.73235238,207.73235238,0.0,714
1FYCnHCuAYjpjDAQoCGpErVK9DkBHeVLdG,2017-08-15 11:54:33,56500,P2PKH,204.07438738,204.07438738,0.0,715
13NNZE9jtUfds4yfYaeRWxCjfnjqV4xqFV,2017-08-15 12:09:01,56500,P2PKH,204.04717842,204.04717842,0.0,716
1Np71U2zBeoeoxEVjHpi7MmErs1zxGhAEL,2017-08-15 12:15:48,56500,P2PKH,203.47953185,203.47953185,0.0,717
13bKgCXXzyJfsNQ6AwT7kPJzhFCty1icYU,2017-08-15 12:24:38,56500,P2PKH,203.46026685,203.46026685,0.0,718
1dLsGqxDduGTnYiW1AFxvmeXUXncCDU5Q,2017-08-15 12:59:28,56000,P2PKH,198.27690067,198.27690067,0.0,719
18ELDCLqD1QtVJTzmxLqncK3xnK2U2rYy6,2017-08-15 12:59:28,56500,P2PKH,198.26147196,198.26147196,0.0,720
1BrEC7NfSsFNXcK3s1MZQQSmfcfQryLMcx,2017-08-15 13:42:31,56000,P2PKH,197.07043594,197.07043594,0.0,721
1Kocq9EikRWjjsDNbNDp59njGeGPiSaaoF,2017-08-15 13:42:31,56500,P2PKH,196.52387594,196.52387594,0.0,722
1P9Wm29zypXWWTvj5iQSXDXuRT79ZqDZHn,2017-08-15 13:42:31,56500,P2PKH,196.51331094,196.51331094,0.0,723
17FE1ocKQdDWMYRnhoVc3SizEoNKzyLVWa,2017-08-15 13:42:31,56500,P2PKH,196.35448444,196.35448444,0.0,724
19sjRNoXCV23HPo4fY6N9tzz5ry2rXfGT9,2017-08-15 13:49:13,56500,P2PKH,196.34391944,196.34391944,0.0,725
1KNkbSMeF9498MPQ1crYM6ADQAkhfBEQyn,2017-08-15 13:56:57,56500,P2PKH,191.79525444,191.79525444,0.0,726
1Dp4zu9KJj65wAaqbr6LXEBrirodvWSa1U,2017-08-15 14:08:20,56000,P2PKH,186.55458944,186.55458944,0.0,727
12RqMpXPpxm2RiyzxLpqe8MMHD4e4gMaEe,2017-08-15 14:28:43,56500,P2PKH,186.1607353,186.1607353,0.0,728
1AGyfzVbBWNfvtSeTSd3YjjG8RymZtVB8W,2017-08-15 14:39:22,56000,P2PKH,180.1601703,180.1601703,0.0,729
1PRNhriXxbkdtvDgvRexN3XAdUpiseYp6z,2017-08-15 14:48:17,56500,P2PKH,179.9688103,179.9688103,0.0,730
18J9ckbAJdQp5k9UQrBDnu7qs28MaEbdTP,2017-08-15 14:57:10,56000,P2PKH,179.89936908,179.89936908,0.0,731
1J8iQmV523Tc4PNgLraRmkBEX2miHwNHWL,2017-08-15 15:12:00,56500,P2PKH,179.65880908,179.65880908,0.0,732
1Pmych8AnbzSV1v4qoxgPrBVSsuHokVMDX,2017-08-15 15:34:35,56500,P2PKH,179.62169973,179.62169973,0.0,733
12bbq2bNZ393ZxkKmmFPGHYN18CZjBeRji,2017-08-15 15:46:53,56500,P2PKH,178.91497265,178.91497265,0.0,734
14ngjARTuexpkrJuHK1oqwzGwokHMmVEiY,2017-08-15 16:03:53,56500,P2PKH,176.55615335,176.55615335,0.0,735
18qqnaypdePNZtZtz44Zek8G5zETxUpFgR,2017-08-15 16:13:12,56500,P2PKH,175.96501948,175.96501948,0.0,736
19W5ap83UMd8zoLpCUQkrdZqKt9VqQ9SFP,2017-08-15 16:29:55,56000,P2PKH,175.37675891,175.37675891,0.0,737
1BX4j6jZdriip1GDG6KZd9cFdnEJsjaxfS,2017-08-15 16:53:44,56000,P2PKH,160.37619891,160.37619891,0.0,738
1CVeEFoZ5Z5d6i7k7o6mLNQWivEZzmyC5H,2017-08-15 17:14:42,56500,P2PKH,145.37563891,145.37563891,0.0,739
1QB2c3eCerWwMvNdUD4MqKj3c6anrk2dso,2017-08-15 17:14:42,56500,P2PKH,124.37507391,124.37507391,0.0,740
1DEARfiyrBgPW2yzr2BbfiQWUY7bPQ9ZcB,2017-08-15 17:21:19,56500,P2PKH,124.27450891,124.27450891,0.0,741
17Z88oBtmbro8Z5BAEisZXTNrd2K6fBTex,2017-08-15 17:41:42,56500,P2PKH,123.89334159,123.89334159,0.0,742
19QKfupDDHjmZ3Pg4NH6UpAKX18Mw38EuK,2017-08-15 17:45:21,56000,P2PKH,120.89277659,120.89277659,0.0,743
18nsRMqvRA5RnWWwk6A1qHnECxs4YVkKEQ,2017-08-15 17:59:39,56500,P2PKH,120.79046659,120.79046659,0.0,744
1CwHGQCzT1Rzgw1Rdbe7tCiH6CssKg2jiX,2017-08-15 18:15:28,56500,P2PKH,120.20502411,120.20502411,0.0,745
15YVSbUapjco8WvnSj2ZQn3KzP2F8BVpGK,2017-08-15 18:22:43,56500,P2PKH,119.68347811,119.68347811,0.0,746
16x22kZ9bUzmtu9gs3KVscPWmFJFDzcpfZ,2017-08-15 18:31:27,56500,P2PKH,119.66291311,119.66291311,0.0,747
12e6n2odkYAJPaPnoVY6uxuSExAJrxVjVU,2017-08-15 18:53:58,56500,P2PKH,119.64274811,119.64274811,0.0,748
12PcRjwVVRF1WEUCjL4CD4bpKtErKC2tdP,2017-08-15 19:04:59,56000,P2PKH,119.57148891,119.57148891,0.0,749
1FhoB3UzFWbDVRZPtJxzUKGcEYacVVcCUF,2017-08-15 19:33:16,56500,P2PKH,119.36802544,119.36802544,0.0,750
1NDisyk9R9tbPU17tmURHTkV8eZDweWTKu,2017-08-15 19:39:10,56500,P2PKH,117.36030993,117.36030993,0.0,751
1PU95XdP8WrAxmcxVGXB8Vtkb1HC2F4sHD,2017-08-15 19:49:04,56500,P2PKH,114.77460303,114.77460303,0.0,752
14m6GVb2wjzY33uB29Ub4g4xvXGC98Ab6b,2017-08-15 20:36:13,56500,P2PKH,113.77603803,113.77603803,0.0,753
1HFAEy7hh7i5Ac4hNHv9w9ardpT1eZA2gg,2017-08-15 20:36:13,56500,P2PKH,112.8057421,112.8057421,0.0,754
1EszuoHGoR8EG4Kj4FknS6pC131PbSm2hu,2017-08-15 20:42:39,56500,P2PKH,112.78281145,112.78281145,0.0,755
1B6ntqaEtQ6JYfvHrMJAr5AATu5YddnUTf,2017-08-15 20:49:02,56500,P2PKH,112.53514983,112.53514983,0.0,756
1PmN6ht3n5xZiBpVwbEU9KCj8Y6LLwZCXx,2017-08-15 21:06:02,56500,P2PKH,110.08839164,110.08839164,0.0,757
1DJM29ADfY5kfDkUw8FzbzX2q3Z22vs6bN,2017-08-15 21:22:51,56500,P2PKH,108.84925252,108.84925252,0.0,758
1Hygz5xFZKCE21hVWuDXUTJforjvfjZV91,2017-08-15 21:30:12,56500,P2PKH,108.16676195,108.16676195,0.0,759
1CrZXpbNKUf4XhZmhhytimNKvhhJ5CCFSG,2017-08-15 21:44:20,56500,P2PKH,108.14439695,108.14439695,0.0,760
1MZq6zn8Hf1h4bKEf2v8u2r4xVSkxYq1v1,2017-08-15 21:49:50,56500,P2PKH,107.52619332,107.52619332,0.0,761
1gETtTo2CaPdvfxB5xkbJmxP9nqSWtjSf,2017-08-15 21:56:13,56500,P2PKH,105.02039257,105.02039257,0.0,762
18sWvaoNRisrUcTBqbMphDkWiWANyD57Q6,2017-08-15 22:02:56,56000,P2PKH,103.80210691,103.80210691,0.0,763
15dmrjU5a1W43EExFi9J9kkSDWHQFdBC7k,2017-08-15 22:14:08,56500,P2PKH,88.80154691,88.80154691,0.0,764
1QKiVxrzitnEVETvwR6C9uy3pikdT7KkDR,2017-08-15 22:29:14,56500,P2PKH,87.94412794,87.94412794,0.0,765
1E9kerPMnRiCY5rdkDtzHbNJ9ALdCaWUkx,2017-08-15 22:33:44,56000,P2PKH,87.52776934,87.52776934,0.0,766
1DL8dxFdDp6WpLXGMhBapZ7dw2FaqtRoQA,2017-08-15 22:44:52,56500,P2PKH,82.52720934,82.52720934,0.0,767
1595Qxi6DCbbhD8Cf6zXsULDhfMqaG2Dd9,2017-08-15 22:51:06,56000,P2PKH,82.50209066,82.50209066,0.0,768
1Au62zjwdYSHHCDodNMN4HMU9nr1YqLZHF,2017-08-15 23:13:19,56500,P2PKH,82.49983382,82.49983382,0.0,769
16861m8icr2aUXwig4WBdjpjATysjZ5eWs,2017-08-15 23:13:19,56500,P2PKH,82.19772846,82.19772846,0.0,770
13Qy9UVFDP713pnTGrQyaRm8cdQEPRciE1,2017-08-15 23:16:35,56500,P2PKH,78.35766346,78.35766346,0.0,771
19TJFm2gPjjxW51xbYd6PfvzrqiqQQFyk4,2017-08-15 23:24:53,56500,P2PKH,57.35709846,57.35709846,0.0,772
1M94oTPpDfo9qu49ieVezPdFsVmyRHvBxR,2017-08-15 23:28:05,56500,P2PKH,55.25251076,55.25251076,0.0,773
1922WBMfKFwZVhUM8JebQKvUd4ooae2dJ3,2017-08-15 23:41:45,56000,P2PKH,53.89525342,53.89525342,0.0,774
1548vzaShNgNS7VzKyhmHTMta7QKo9ECEU,2017-08-15 23:52:37,56000,P2PKH,53.77569342,53.77569342,0.0,775
15KgtFmYQ9G1UVDquGi3UfdhGGc1hoNqKP,2017-08-16 00:39:09,56500,P2PKH,53.50386542,53.50386542,0.0,776
1HjPEWNLJcnwKejw4ryqDjn2xzZ2rnt4pB,2017-08-16 00:47:38,56500,P2PKH,53.50230042,53.50230042,0.0,777
196dyoiyJq5pkjWVv23mbxtkxaRvqQ6Fgx,2017-08-16 01:15:31,56500,P2PKH,53.4811209,53.4811209,0.0,778
1HU4RauQ9YRCD6ipVE5zd2D6UDr1sXpzhF,2017-08-16 01:15:31,56500,P2PKH,51.4810559,51.4810559,0.0,779
15aFEWd5frCL19Cg1L3WpY3ARopxYiusQZ,2017-08-16 01:22:57,56500,P2PKH,51.4737679,51.4737679,0.0,780
15qTN2aXTFWCjkYGBrMbMuFZg77ZY3V1HY,2017-08-16 01:42:33,56500,P2PKH,51.2129461,51.2129461,0.0,781
147L6RZdJbmLWtLnsALTd9EWHbu55uYLL7,2017-08-16 01:58:27,56500,P2PKH,50.2123811,50.2123811,0.0,782
15qcteQGTaE2mp4L1QSB3xegH8WSxtnYRG,2017-08-16 02:11:47,56500,P2PKH,50.19758815,50.19758815,0.0,783
1A5pPeDTynLfYRtcvwNHqbGdhnxyCTPeHg,2017-08-16 02:55:56,56500,P2PKH,49.59798427,49.59798427,0.0,784
1PPK1menNuzazr1og1p99uVPqZLSBNJcnd,2017-08-16 03:12:50,56500,P2PKH,49.56741927,49.56741927,0.0,785
1HjECXLH5zGbhBSnqu1hTMRvLytnbpWAzw,2017-08-16 03:17:20,56500,P2PKH,49.55685427,49.55685427,0.0,786
1LSx9mWQYVkueshha5Fngqu7Su4vPj4gPP,2017-08-16 03:58:51,56500,P2PKH,49.55104672,49.55104672,0.0,787
1Hqn9anA7g7XWgmbbAf28Vj1A21THHn51N,2017-08-16 04:00:52,56500,P2PKH,49.18048172,49.18048172,0.0,788
1HvKHtPBiXFP6ZUXuYcV5K9yUGPHUJtGi,2017-08-16 04:17:06,56000,P2PKH,48.78736406,48.78736406,0.0,789
16c5WEQdkqkP9f2ASKgP8jQnqhizus8Gzw,2017-08-16 04:21:20,56500,P2PKH,45.70170406,45.70170406,0.0,790
1P5m8TxJvR1VLRvYqCspdXLMWKTWNSSpZS,2017-08-16 04:33:21,56500,P2PKH,45.50913906,45.50913906,0.0,791
1HbzqQGJTvkScMVLoi2D1EoGELWsNQF92n,2017-08-16 04:43:32,56500,P2PKH,42.01837406,42.01837406,0.0,792
1Gx1tBpnV6NZaqQS28VjJX2NCpJHvfPdxY,2017-08-16 05:04:04,56500,P2PKH,40.29264985,40.29264985,0.0,793
15QD4MQA2fy5EBGqCwWyKz6jGWwKqTcH5A,2017-08-16 05:36:56,56500,P2PKH,33.90388485,33.90388485,0.0,794
174M2jfZS4Spa7iyBXYScyypmtm5379jxw,2017-08-16 06:00:30,56500,P2PKH,33.45660318,33.45660318,0.0,795
12p1v1YfV8eZvNCU3KJoUmnBfoufnVZsRF,2017-08-16 06:03:12,56500,P2PKH,31.45653818,31.45653818,0.0,796
1JTX5hzqYdMXiwijcBZwUXEvRGqKqXvHJV,2017-08-16 06:12:02,56500,P2PKH,29.45597318,29.45597318,0.0,797
15UchKfKdwrx2SMCyT4AVn3N5YAm5TtrkU,2017-08-16 06:41:12,56500,P2PKH,29.25540818,29.25540818,0.0,798
1Q1twGvj7UcnwCHkCWMoqGaKmhDhe8bKLQ,2017-08-16 06:47:42,56500,P2PKH,28.8650129,28.8650129,0.0,799
1Nt36NcSiVp95qKNvKbBUjPk5FbgqwnDm4,2017-08-16 06:59:56,56500,P2PKH,28.03749114,28.03749114,0.0,800
stop at,801
1E3Gudip2j1whLBxiVF5vA4knEvBhwhcJ7,2017-08-09 12:23:59,56500,P2PKH,451.6713982,451.6713982,0.0,802
